2025-09-13 13:45:05, sensor=1, gas_level=7.75, status=ALERT
2025-09-13 13:45:06, sensor=61, gas_level=5.26, status=NORMAL
2025-09-13 13:45:06, sensor=62, gas_level=0.64, status=NORMAL
2025-09-13 13:45:06, sensor=63, gas_level=5.4, status=NORMAL
2025-09-13 13:45:06, sensor=64, gas_level=9.5, status=ALERT
2025-09-13 13:45:06, sensor=65, gas_level=3.65, status=NORMAL
2025-09-13 13:45:06, sensor=66, gas_level=2.96, status=NORMAL
2025-09-13 13:45:06, sensor=67, gas_level=3.68, status=NORMAL
2025-09-13 13:45:06, sensor=68, gas_level=1.55, status=NORMAL
2025-09-13 13:45:06, sensor=69, gas_level=6.3, status=NORMAL
2025-09-13 13:45:06, sensor=70, gas_level=4.23, status=NORMAL
2025-09-13 13:45:06, sensor=71, gas_level=0.65, status=NORMAL
2025-09-13 13:45:06, sensor=72, gas_level=1.32, status=NORMAL
2025-09-13 13:45:06, sensor=73, gas_level=2.07, status=NORMAL
2025-09-13 13:45:06, sensor=74, gas_level=2.56, status=NORMAL
2025-09-13 13:45:06, sensor=75, gas_level=7.05, status=ALERT
2025-09-13 13:45:06, sensor=76, gas_level=9.89, status=ALERT
2025-09-13 13:45:06, sensor=77, gas_level=1.46, status=NORMAL
2025-09-13 13:45:06, sensor=78, gas_level=9.56, status=ALERT
2025-09-13 13:45:06, sensor=79, gas_level=2.19, status=NORMAL
2025-09-13 13:45:06, sensor=80, gas_level=2.21, status=NORMAL
2025-09-13 13:45:06, sensor=81, gas_level=8.23, status=ALERT
2025-09-13 13:45:06, sensor=82, gas_level=9.68, status=ALERT
2025-09-13 13:45:06, sensor=83, gas_level=5.11, status=NORMAL
2025-09-13 13:45:06, sensor=84, gas_level=2.22, status=NORMAL
2025-09-13 13:45:06, sensor=85, gas_level=2.97, status=NORMAL
2025-09-13 13:45:06, sensor=86, gas_level=7.04, status=ALERT
2025-09-13 13:45:06, sensor=87, gas_level=6.82, status=NORMAL
2025-09-13 13:45:06, sensor=88, gas_level=5.51, status=NORMAL
2025-09-13 13:45:06, sensor=89, gas_level=6.55, status=NORMAL
2025-09-13 13:45:06, sensor=90, gas_level=4.11, status=NORMAL
2025-09-13 13:45:06, sensor=91, gas_level=5.91, status=NORMAL
2025-09-13 13:45:06, sensor=92, gas_level=6.53, status=NORMAL
2025-09-13 13:45:06, sensor=93, gas_level=3.77, status=NORMAL
2025-09-13 13:45:06, sensor=94, gas_level=6.2, status=NORMAL
2025-09-13 13:45:06, sensor=95, gas_level=8.49, status=ALERT
2025-09-13 13:45:06, sensor=96, gas_level=9.33, status=ALERT
2025-09-13 13:45:06, sensor=97, gas_level=1.51, status=NORMAL
2025-09-13 13:45:06, sensor=98, gas_level=1.46, status=NORMAL
2025-09-13 13:45:06, sensor=99, gas_level=1.34, status=NORMAL
2025-09-13 13:45:06, sensor=100, gas_level=2.77, status=NORMAL
2025-09-13 13:45:07, sensor=1, gas_level=5.27, status=NORMAL
2025-09-13 13:45:07, sensor=2, gas_level=9.37, status=ALERT
2025-09-13 13:45:07, sensor=3, gas_level=3.02, status=NORMAL
2025-09-13 13:45:07, sensor=4, gas_level=8.63, status=ALERT
2025-09-13 13:45:07, sensor=5, gas_level=3.53, status=NORMAL
2025-09-13 13:45:07, sensor=6, gas_level=4.29, status=NORMAL
2025-09-13 13:45:07, sensor=7, gas_level=6.99, status=NORMAL
2025-09-13 13:45:07, sensor=8, gas_level=4.0, status=NORMAL
2025-09-13 13:45:07, sensor=9, gas_level=7.15, status=ALERT
2025-09-13 13:45:07, sensor=10, gas_level=3.32, status=NORMAL
2025-09-13 13:45:07, sensor=11, gas_level=1.33, status=NORMAL
2025-09-13 13:45:07, sensor=12, gas_level=2.22, status=NORMAL
2025-09-13 13:45:07, sensor=13, gas_level=7.72, status=ALERT
2025-09-13 13:45:07, sensor=14, gas_level=5.66, status=NORMAL
2025-09-13 13:45:07, sensor=15, gas_level=9.33, status=ALERT
2025-09-13 13:45:07, sensor=16, gas_level=9.11, status=ALERT
2025-09-13 13:45:07, sensor=17, gas_level=6.6, status=NORMAL
2025-09-13 13:45:07, sensor=18, gas_level=8.44, status=ALERT
2025-09-13 13:45:07, sensor=19, gas_level=4.03, status=NORMAL
2025-09-13 13:45:07, sensor=20, gas_level=5.68, status=NORMAL
2025-09-13 13:45:07, sensor=21, gas_level=1.29, status=NORMAL
2025-09-13 13:45:07, sensor=22, gas_level=5.78, status=NORMAL
2025-09-13 13:45:07, sensor=23, gas_level=4.68, status=NORMAL
2025-09-13 13:45:07, sensor=24, gas_level=4.2, status=NORMAL
2025-09-13 13:45:07, sensor=25, gas_level=5.08, status=NORMAL
2025-09-13 13:45:07, sensor=26, gas_level=5.02, status=NORMAL
2025-09-13 13:45:07, sensor=27, gas_level=6.91, status=NORMAL
2025-09-13 13:45:07, sensor=28, gas_level=8.46, status=ALERT
2025-09-13 13:45:07, sensor=29, gas_level=5.85, status=NORMAL
2025-09-13 13:45:07, sensor=30, gas_level=5.1, status=NORMAL
2025-09-13 13:45:07, sensor=31, gas_level=7.36, status=ALERT
2025-09-13 13:45:07, sensor=32, gas_level=8.27, status=ALERT
2025-09-13 13:45:07, sensor=33, gas_level=8.25, status=ALERT
2025-09-13 13:45:07, sensor=34, gas_level=0.38, status=NORMAL
2025-09-13 13:45:07, sensor=35, gas_level=8.3, status=ALERT
2025-09-13 13:45:07, sensor=36, gas_level=8.13, status=ALERT
2025-09-13 13:45:07, sensor=37, gas_level=5.76, status=NORMAL
2025-09-13 13:45:07, sensor=38, gas_level=3.78, status=NORMAL
2025-09-13 13:45:07, sensor=39, gas_level=3.18, status=NORMAL
2025-09-13 13:45:07, sensor=40, gas_level=9.55, status=ALERT
2025-09-13 13:45:07, sensor=41, gas_level=2.22, status=NORMAL
2025-09-13 13:45:07, sensor=42, gas_level=6.1, status=NORMAL
2025-09-13 13:45:07, sensor=43, gas_level=6.29, status=NORMAL
2025-09-13 13:45:07, sensor=44, gas_level=9.51, status=ALERT
2025-09-13 13:45:07, sensor=45, gas_level=6.25, status=NORMAL
2025-09-13 13:45:07, sensor=46, gas_level=5.36, status=NORMAL
2025-09-13 13:45:07, sensor=47, gas_level=2.2, status=NORMAL
2025-09-13 13:45:07, sensor=48, gas_level=2.33, status=NORMAL
2025-09-13 13:45:07, sensor=49, gas_level=1.17, status=NORMAL
2025-09-13 13:45:07, sensor=50, gas_level=5.3, status=NORMAL
2025-09-13 13:45:07, sensor=51, gas_level=3.65, status=NORMAL
2025-09-13 13:45:07, sensor=52, gas_level=0.96, status=NORMAL
2025-09-13 13:45:07, sensor=53, gas_level=6.49, status=NORMAL
2025-09-13 13:45:07, sensor=54, gas_level=8.07, status=ALERT
2025-09-13 13:45:07, sensor=55, gas_level=9.94, status=ALERT
2025-09-13 13:45:07, sensor=56, gas_level=8.1, status=ALERT
2025-09-13 13:45:07, sensor=57, gas_level=2.78, status=NORMAL
2025-09-13 13:45:07, sensor=58, gas_level=5.9, status=NORMAL
2025-09-13 13:45:07, sensor=59, gas_level=9.43, status=ALERT
2025-09-13 13:45:07, sensor=60, gas_level=4.4, status=NORMAL
2025-09-13 13:45:07, sensor=61, gas_level=8.92, status=ALERT
2025-09-13 13:45:07, sensor=62, gas_level=4.75, status=NORMAL
2025-09-13 13:45:07, sensor=63, gas_level=1.63, status=NORMAL
2025-09-13 13:45:07, sensor=64, gas_level=0.8, status=NORMAL
2025-09-13 13:45:07, sensor=65, gas_level=3.91, status=NORMAL
2025-09-13 13:45:07, sensor=66, gas_level=6.46, status=NORMAL
2025-09-13 13:45:07, sensor=67, gas_level=5.17, status=NORMAL
2025-09-13 13:45:07, sensor=68, gas_level=9.67, status=ALERT
2025-09-13 13:45:07, sensor=69, gas_level=7.51, status=ALERT
2025-09-13 13:45:07, sensor=70, gas_level=5.74, status=NORMAL
2025-09-13 13:45:07, sensor=71, gas_level=3.11, status=NORMAL
2025-09-13 13:45:07, sensor=72, gas_level=3.45, status=NORMAL
2025-09-13 13:45:07, sensor=73, gas_level=6.71, status=NORMAL
2025-09-13 13:45:07, sensor=74, gas_level=0.18, status=NORMAL
2025-09-13 13:45:07, sensor=75, gas_level=8.94, status=ALERT
2025-09-13 13:45:07, sensor=76, gas_level=5.82, status=NORMAL
2025-09-13 13:45:07, sensor=77, gas_level=2.5, status=NORMAL
2025-09-13 13:45:07, sensor=78, gas_level=0.19, status=NORMAL
2025-09-13 13:45:07, sensor=79, gas_level=6.46, status=NORMAL
2025-09-13 13:45:07, sensor=80, gas_level=4.75, status=NORMAL
2025-09-13 13:45:07, sensor=81, gas_level=1.53, status=NORMAL
2025-09-13 13:45:07, sensor=82, gas_level=5.12, status=NORMAL
2025-09-13 13:45:07, sensor=83, gas_level=6.15, status=NORMAL
2025-09-13 13:45:07, sensor=84, gas_level=2.98, status=NORMAL
2025-09-13 13:45:07, sensor=85, gas_level=6.01, status=NORMAL
2025-09-13 13:45:07, sensor=86, gas_level=7.82, status=ALERT
2025-09-13 13:45:07, sensor=87, gas_level=4.22, status=NORMAL
2025-09-13 13:45:07, sensor=88, gas_level=1.02, status=NORMAL
2025-09-13 13:45:07, sensor=89, gas_level=8.7, status=ALERT
2025-09-13 13:45:07, sensor=90, gas_level=8.91, status=ALERT
2025-09-13 13:45:07, sensor=91, gas_level=3.48, status=NORMAL
2025-09-13 13:45:07, sensor=92, gas_level=6.36, status=NORMAL
2025-09-13 13:45:07, sensor=93, gas_level=7.79, status=ALERT
2025-09-13 13:45:07, sensor=94, gas_level=0.56, status=NORMAL
2025-09-13 13:45:07, sensor=95, gas_level=8.25, status=ALERT
2025-09-13 13:45:07, sensor=96, gas_level=8.16, status=ALERT
2025-09-13 13:45:07, sensor=97, gas_level=7.52, status=ALERT
2025-09-13 13:45:07, sensor=98, gas_level=7.34, status=ALERT
2025-09-13 13:45:07, sensor=99, gas_level=3.27, status=NORMAL
2025-09-13 13:45:07, sensor=100, gas_level=9.66, status=ALERT
2025-09-13 13:45:08, sensor=1, gas_level=2.15, status=NORMAL
2025-09-13 13:45:08, sensor=2, gas_level=8.51, status=ALERT
2025-09-13 13:45:08, sensor=3, gas_level=1.81, status=NORMAL
2025-09-13 13:45:08, sensor=4, gas_level=7.9, status=ALERT
2025-09-13 13:45:08, sensor=5, gas_level=7.31, status=ALERT
2025-09-13 13:45:08, sensor=6, gas_level=8.91, status=ALERT
2025-09-13 13:45:08, sensor=7, gas_level=4.39, status=NORMAL
2025-09-13 13:45:08, sensor=8, gas_level=9.31, status=ALERT
2025-09-13 13:45:08, sensor=9, gas_level=9.31, status=ALERT
2025-09-13 13:45:08, sensor=10, gas_level=9.6, status=ALERT
2025-09-13 13:45:08, sensor=11, gas_level=2.2, status=NORMAL
2025-09-13 13:45:08, sensor=12, gas_level=6.68, status=NORMAL
2025-09-13 13:45:08, sensor=13, gas_level=4.81, status=NORMAL
2025-09-13 13:45:08, sensor=14, gas_level=2.29, status=NORMAL
2025-09-13 13:45:08, sensor=15, gas_level=8.6, status=ALERT
2025-09-13 13:45:08, sensor=16, gas_level=2.85, status=NORMAL
2025-09-13 13:45:08, sensor=17, gas_level=10.0, status=ALERT
2025-09-13 13:45:08, sensor=18, gas_level=9.12, status=ALERT
2025-09-13 13:45:08, sensor=19, gas_level=4.04, status=NORMAL
2025-09-13 13:45:08, sensor=20, gas_level=3.45, status=NORMAL
2025-09-13 13:45:08, sensor=21, gas_level=8.81, status=ALERT
2025-09-13 13:45:08, sensor=22, gas_level=9.78, status=ALERT
2025-09-13 13:45:08, sensor=23, gas_level=6.44, status=NORMAL
2025-09-13 13:45:08, sensor=24, gas_level=8.06, status=ALERT
2025-09-13 13:45:08, sensor=25, gas_level=5.2, status=NORMAL
2025-09-13 13:45:08, sensor=26, gas_level=0.11, status=NORMAL
2025-09-13 13:45:08, sensor=27, gas_level=6.38, status=NORMAL
2025-09-13 13:45:08, sensor=28, gas_level=0.24, status=NORMAL
2025-09-13 13:45:08, sensor=29, gas_level=0.48, status=NORMAL
2025-09-13 13:45:08, sensor=30, gas_level=6.98, status=NORMAL
2025-09-13 13:45:08, sensor=31, gas_level=4.52, status=NORMAL
2025-09-13 13:45:08, sensor=32, gas_level=3.84, status=NORMAL
2025-09-13 13:45:08, sensor=33, gas_level=8.21, status=ALERT
2025-09-13 13:45:08, sensor=34, gas_level=8.48, status=ALERT
2025-09-13 13:45:08, sensor=35, gas_level=3.61, status=NORMAL
2025-09-13 13:45:08, sensor=36, gas_level=1.46, status=NORMAL
2025-09-13 13:45:08, sensor=37, gas_level=3.34, status=NORMAL
2025-09-13 13:45:08, sensor=38, gas_level=8.31, status=ALERT
2025-09-13 13:45:08, sensor=39, gas_level=5.36, status=NORMAL
2025-09-13 13:45:08, sensor=40, gas_level=7.51, status=ALERT
2025-09-13 13:45:08, sensor=41, gas_level=4.5, status=NORMAL
2025-09-13 13:45:08, sensor=42, gas_level=2.92, status=NORMAL
2025-09-13 13:45:08, sensor=43, gas_level=6.14, status=NORMAL
2025-09-13 13:45:08, sensor=44, gas_level=5.55, status=NORMAL
2025-09-13 13:45:08, sensor=45, gas_level=7.64, status=ALERT
2025-09-13 13:45:08, sensor=46, gas_level=6.6, status=NORMAL
2025-09-13 13:45:08, sensor=47, gas_level=3.03, status=NORMAL
2025-09-13 13:45:08, sensor=48, gas_level=6.01, status=NORMAL
2025-09-13 13:45:08, sensor=49, gas_level=7.38, status=ALERT
2025-09-13 13:45:08, sensor=50, gas_level=1.08, status=NORMAL
2025-09-13 13:45:08, sensor=51, gas_level=9.77, status=ALERT
2025-09-13 13:45:08, sensor=52, gas_level=5.05, status=NORMAL
2025-09-13 13:45:08, sensor=53, gas_level=2.02, status=NORMAL
2025-09-13 13:45:08, sensor=54, gas_level=3.0, status=NORMAL
2025-09-13 13:45:08, sensor=55, gas_level=5.88, status=NORMAL
2025-09-13 13:45:08, sensor=56, gas_level=0.08, status=NORMAL
2025-09-13 13:45:08, sensor=57, gas_level=0.69, status=NORMAL
2025-09-13 13:45:08, sensor=58, gas_level=5.34, status=NORMAL
2025-09-13 13:45:08, sensor=59, gas_level=6.94, status=NORMAL
2025-09-13 13:45:08, sensor=60, gas_level=6.35, status=NORMAL
2025-09-13 13:45:08, sensor=61, gas_level=4.7, status=NORMAL
2025-09-13 13:45:08, sensor=62, gas_level=9.45, status=ALERT
2025-09-13 13:45:08, sensor=63, gas_level=5.58, status=NORMAL
2025-09-13 13:45:08, sensor=64, gas_level=2.85, status=NORMAL
2025-09-13 13:45:08, sensor=65, gas_level=5.84, status=NORMAL
2025-09-13 13:45:08, sensor=66, gas_level=4.51, status=NORMAL
2025-09-13 13:45:08, sensor=67, gas_level=1.26, status=NORMAL
2025-09-13 13:45:08, sensor=68, gas_level=5.98, status=NORMAL
2025-09-13 13:45:08, sensor=69, gas_level=8.56, status=ALERT
2025-09-13 13:45:08, sensor=70, gas_level=9.72, status=ALERT
2025-09-13 13:45:08, sensor=71, gas_level=7.36, status=ALERT
2025-09-13 13:45:08, sensor=72, gas_level=9.87, status=ALERT
2025-09-13 13:45:08, sensor=73, gas_level=6.85, status=NORMAL
2025-09-13 13:45:08, sensor=74, gas_level=1.95, status=NORMAL
2025-09-13 13:45:08, sensor=75, gas_level=0.81, status=NORMAL
2025-09-13 13:45:08, sensor=76, gas_level=9.93, status=ALERT
2025-09-13 13:45:08, sensor=77, gas_level=1.53, status=NORMAL
2025-09-13 13:45:08, sensor=78, gas_level=8.75, status=ALERT
2025-09-13 13:45:08, sensor=79, gas_level=4.05, status=NORMAL
2025-09-13 13:45:08, sensor=80, gas_level=7.48, status=ALERT
2025-09-13 13:45:08, sensor=81, gas_level=1.25, status=NORMAL
2025-09-13 13:45:08, sensor=82, gas_level=9.3, status=ALERT
2025-09-13 13:45:08, sensor=83, gas_level=4.85, status=NORMAL
2025-09-13 13:45:08, sensor=84, gas_level=2.67, status=NORMAL
2025-09-13 13:45:08, sensor=85, gas_level=8.33, status=ALERT
2025-09-13 13:45:08, sensor=86, gas_level=8.53, status=ALERT
2025-09-13 13:45:08, sensor=87, gas_level=5.69, status=NORMAL
2025-09-13 13:45:08, sensor=88, gas_level=9.19, status=ALERT
2025-09-13 13:45:08, sensor=89, gas_level=7.4, status=ALERT
2025-09-13 13:45:08, sensor=90, gas_level=2.75, status=NORMAL
2025-09-13 13:45:08, sensor=91, gas_level=5.8, status=NORMAL
